VESSEL,HAUL,YEAR,CRUISE,START_LATITUDE,START_LONGITUDE,STATIONID,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,CPUE_NOHA
1,120,1984,198402,60.0085,-171.28533,P-22,73,73,6.1,-1,0
1,121,1982,198203,60.01133,-171.31533,P-22,71,71,4.7,-1.2,0
1,121,1983,198303,60.675,-171.39183,R-22,66,66,9.5,-0.8,0
1,121,1984,198402,59.676,-171.255,O-22,75,75,6,-0.8,0
1,122,1982,198203,59.68317,-171.249,O-22,75,75,6,-0.3,0
1,122,1983,198303,60.34333,-171.35367,Q-22,70,70,9,-0.6,0
1,122,1984,198402,59.34167,-171.193,N-22,79,79,6.3,-1.1,0
1,123,1982,198203,59.3435,-171.19633,N-22,79,79,5.1,0.2,0
1,123,1983,198303,60.00867,-171.28617,P-22,71,71,9.1,-0.4,0
1,123,1984,198402,59.016,-171.137,M-22,80,80,5.8,-1,0
1,124,1982,198203,59.01183,-171.13683,M-22,80,80,5,0.6,0
1,124,1983,198303,59.6725,-171.2325,O-22,75,75,9.3,-0.6,0
1,124,1984,198402,58.67383,-171.08717,L-22,86,86,6.1,-0.8,0
1,125,1982,198203,58.67817,-171.08633,L-22,86,86,6.5,1.1,0
1,125,1983,198303,59.34467,-171.19483,N-22,79,79,8.9,-0.2,0
1,125,1984,198402,58.34517,-171.01767,K-22,88,88,6.6,0.9,0
1,126,1982,198203,58.34233,-171.01917,K-22,88,88,6.5,2.7,0
1,126,1983,198303,58.98433,-171.16817,M-22,80,80,9.3,0,0
1,126,1984,198402,58.012,-170.97167,J-22,90,90,7.3,2.1,2.625291375
1,127,1982,198203,58.01267,-170.97133,J-22,91,91,6.9,3.4,0
1,127,1983,198303,58.6745,-171.17833,L-22,86,86,9.5,0.6,0
1,127,1984,198402,57.67667,-170.90817,I-22,88,88,7.8,2,4.985365244
1,128,1982,198203,57.6635,-170.89517,I-22,91,91,6.5,3.4,0
1,128,1983,198303,58.343,-171.0405,K-22,86,86,9.2,1.4,0
1,128,1984,198402,57.34583,-170.87017,H-22,86,86,7.1,2.9,3.836098754
1,129,1983,198303,58.00733,-170.98983,J-22,90,90,9.7,2.8,4.730495839
1,129,1984,198402,56.99317,-170.771,G-22,99,99,6.1,2.9,3.261593497
1,130,1982,198203,57.365,-170.87167,H-22,86,86,6.5,3.8,0
1,130,1983,198303,57.67917,-170.898,I-22,88,88,9.2,3.3,2.041034607
1,130,1984,198402,56.67617,-170.73717,F-22,117,117,6.3,NA,11.21872159
1,131,1982,198203,57.01167,-170.78833,G-22,97,97,6.5,3.9,0
1,131,1983,198303,57.3475,-170.87867,H-22,86,86,9.6,4,4.130139711
1,131,1984,198402,56.34617,-170.69167,E-22,124,124,7.8,NA,18.35611512
1,132,1982,198203,56.67983,-170.73967,F-22,117,117,6.4,3.9,5.269587832
1,132,1983,198303,57.01167,-170.80317,G-22,97,97,9.5,4.1,10.09090903
1,132,1984,198402,56.00133,-168.219,D-18,154,154,8.5,4.3,26.34711267
1,133,1982,198203,56.34417,-170.6825,E-22,124,124,6.1,3.9,8.990417887
1,133,1983,198303,56.67667,-170.75133,F-22,115,115,10.2,3.8,9.152508624
1,133,1984,198402,55.67633,-168.186,C-18,139,139,8,5.2,23.33451758
1,134,1982,198203,56.674,-171.9685,F-24,130,130,6.3,4.1,0
1,134,1983,198303,56.3455,-170.69583,E-22,123,123,9.7,4,11.43262188
1,134,1984,198402,56.6635,-171.98667,F-24,130,130,7.9,4,0
1,135,1983,198303,56.6685,-171.97583,F-24,130,130,9.4,4.2,4.907497007
1,135,1984,198402,56.99167,-172.028,G-24,121,121,8.2,3.1,0
1,136,1982,198203,57.01617,-171.9675,G-24,119,119,6.5,3.8,4.861315299
1,136,1983,198303,56.99133,-172.0305,G-24,121,121,9.2,4.2,2.696803237
1,136,1984,198402,57.33317,-172.10933,H-24,112,112,8.5,3,0
1,137,1982,198203,57.325,-172.09417,H-24,112,112,6.6,3.7,0
1,137,1983,198303,57.32383,-172.0765,H-24,112,112,9.9,3.5,6.290252438
1,137,1984,198402,57.65983,-172.173,I-24,112,112,8.9,2.6,5.422883551
1,138,1982,198203,57.665,-172.15333,I-24,110,110,6.8,3.5,3.248426116
1,138,1983,198303,57.6565,-172.14883,I-24,112,112,9.4,2.5,8.133447448
1,138,1984,198402,57.986,-172.207,J-24,108,108,8.7,2.5,0
1,139,1982,198203,58.0025,-172.23283,J-24,108,108,6.6,3,3.338333371
1,139,1983,198303,57.9925,-172.255,J-24,108,108,9.7,2.5,1.2329965
1,139,1984,198402,58.3375,-172.27383,K-24,106,106,7.8,2,3.037229949
1,140,1982,198203,58.338,-172.30067,K-24,106,106,6.5,3.2,0
1,140,1983,198303,58.32517,-172.26117,K-24,106,106,9.2,2.2,3.908287468
1,140,1984,198402,58.661,-172.37667,L-24,104,104,8,1.9,0
1,141,1982,198203,58.65633,-172.3625,L-24,108,108,6.4,2.6,0
1,141,1983,198303,58.65683,-172.36033,L-24,104,104,9.3,2,1.069490006
1,141,1984,198402,58.98983,-172.466,M-24,102,102,7.8,-0.5,0
1,142,1982,198203,58.9905,-172.429,M-24,101,101,6.2,2.2,0
1,142,1983,198303,58.98933,-172.41767,M-24,101,101,9.2,1.3,0
1,142,1984,198402,59.3155,-172.5045,N-24,91,91,7.8,0,0
1,143,1982,198203,59.32167,-172.4975,N-24,91,91,5.5,1.2,0
1,143,1983,198303,59.32367,-172.51317,N-24,91,91,9.2,0.6,0
1,143,1984,198402,59.4905,-172.80133,ON2524,97,97,7.6,-1.2,0
1,144,1982,198203,59.6595,-172.56367,O-24,86,86,5.5,0,0
1,144,1983,198303,59.49283,-172.81533,ON2524,95,95,9.5,1.2,0
1,144,1984,198402,59.66583,-172.5795,O-24,88,88,7.3,-1.1,0
1,145,1982,198203,59.99433,-172.65,P-24,70,70,5,-0.1,0
1,145,1983,198303,59.65267,-172.57533,O-24,88,88,9.1,0.8,0
1,145,1984,198402,59.82633,-172.90283,PO2524,84,84,7.3,-1.6,0
1,146,1982,198203,60.66483,-174.14067,R-26,90,90,5.5,0.6,0
1,146,1983,198303,59.8455,-172.85983,PO2524,82,82,9.2,1,0
1,146,1984,198402,59.9795,-172.661,P-24,68,68,6.4,-1.6,0
1,147,1982,198203,60.33517,-174.07083,Q-26,93,93,5.6,0.5,0
1,147,1983,198303,59.96783,-172.71,P-24,68,68,8.8,-0.1,0
1,147,1984,198402,60.17,-172.987,QP2524,60,60,7.2,-1,0
1,148,1982,198203,60.012,-173.9585,P-26,101,101,5.6,1.2,0
1,148,1983,198303,60.17733,-172.996,QP2524,62,62,7.9,0.7,0
1,148,1984,198402,60.33333,-174.113,Q-26,95,95,7,-1.3,0
1,149,1982,198203,59.6795,-173.88083,O-26,108,108,5.7,1.9,0
1,149,1983,198303,60.98217,-172.806,S-24,68,68,8.5,-0.1,0
1,149,1984,198402,60.163,-174.4235,QP2726,104,104,7.5,-1,0
1,150,1983,198303,60.67883,-172.70583,R-24,46,46,7.2,4,0
1,150,1984,198402,60.00717,-174.01183,P-26,101,101,7.2,-1.5,0
1,151,1983,198303,56.98517,-173.27967,G-26,148,148,8.3,4.3,31.70396432
1,151,1984,198402,59.83467,-174.24083,PO2726,110,110,7.8,-1.5,0
1,152,1983,198303,57.32433,-173.324,H-26,124,124,8.4,4,5.681762225
1,152,1984,198402,59.66683,-173.87517,O-26,108,108,7.2,0.2,0
1,153,1983,198303,57.69483,-173.41317,I-26,150,150,8.6,3.8,0
1,153,1984,198402,59.34133,-173.84733,N-26,113,113,8.4,0.6,0
1,154,1983,198303,57.98917,-173.48383,J-26,121,121,8.5,3.7,9.350055804
1,154,1984,198402,59.00633,-173.76383,M-26,121,121,8.6,1.3,0
1,155,1983,198303,58.32583,-173.54567,K-26,119,119,9.4,3.6,9.388516002
1,155,1984,198402,58.67283,-173.67117,L-26,130,130,8.8,2.4,0
1,156,1983,198303,58.6605,-173.62967,L-26,130,130,9,3.4,9.586972741
1,156,1984,198402,58.34367,-173.5725,K-26,119,119,8.6,2.7,7.881026323
1,157,1983,198303,58.98733,-173.70217,M-26,121,121,8.9,3.1,0
1,157,1984,198402,58.00617,-173.48717,J-26,121,121,8.4,2.7,4.999804355
1,158,1983,198303,59.32517,-173.78167,N-26,113,113,9.4,2.6,0
1,158,1984,198402,57.74317,-173.40917,I-26,148,148,8.3,3.5,52.86787605
1,159,1983,198303,59.64283,-173.85283,O-26,108,108,9.6,1.9,0
1,159,1984,198402,57.3445,-173.33617,H-26,124,124,8.4,3.3,4.249704295
1,160,1983,198303,59.82417,-174.22267,PO2726,110,110,9.5,1.8,0
1,160,1984,198402,57.00933,-173.25517,G-26,148,148,8.6,3.6,36.55689028
1,161,1983,198303,59.994,-173.929,P-26,101,101,8.7,1.4,0
1,162,1983,198303,60.15983,-174.329,QP2726,102,102,9.5,1.6,0
1,163,1983,198303,60.32183,-174.08383,Q-26,93,93,9.1,1.3,0
1,164,1983,198303,60.6555,-174.12417,R-26,90,90,9.4,1.1,0
1,165,1983,198303,60.98267,-174.188,S-26,86,86,10.5,0.5,0
1,166,1983,198303,60.67167,-175.42367,R-28,112,112,8.4,1.2,0
1,167,1983,198303,60.34417,-175.385,Q-28,115,115,8.5,1.3,0
1,168,1983,198303,60.011,-175.26783,P-28,121,121,8.9,1.8,0
1,169,1983,198303,59.67533,-175.19483,O-28,128,128,9.4,2.2,0
1,170,1983,198303,59.3455,-175.109,N-28,137,137,9.3,2.4,0
1,171,1983,198303,58.99583,-174.96817,M-28,134,134,9,2.8,7.314364053
1,172,1983,198303,58.73767,-174.9025,L-28,155,155,8.6,3.6,17.15223913
1,173,1983,198303,58.6675,-176.17283,L-30,143,143,8.9,2.9,4.788951454
1,174,1983,198303,58.98183,-176.32567,M-30,137,137,9,2.4,0
1,175,1983,198303,59.328,-176.36367,N-30,139,139,8.9,2.4,0
1,176,1983,198303,59.65117,-176.561,O-30,139,139,8.9,1.8,0
1,177,1983,198303,59.98483,-176.617,P-30,144,144,9.2,1.5,0
1,178,1983,198303,60.3185,-176.71767,Q-30,141,141,9.1,1.4,0
1,179,1983,198303,60.64933,-176.795,R-30,134,134,8.7,1.4,0
1,189,1984,198402,58.33433,-174.3,K-27,177,177,9.8,4,10.45182776
1,190,1984,198402,58.65333,-174.26417,L-27,159,159,9.7,3.6,38.46434814
1,191,1984,198402,58.98467,-174.3635,M-27,132,132,9.9,2.4,0
1,192,1984,198402,59.32033,-174.45967,N-27,124,124,9.5,2.1,0
1,193,1984,198402,59.65283,-174.462,O-27,119,119,9.3,1.9,0
1,194,1984,198402,59.99033,-174.605,P-27,112,112,9.3,1,0
1,195,1984,198402,60.321,-174.724,Q-27,106,106,9,0.1,0
1,196,1984,198402,60.656,-174.80867,R-27,101,101,9.1,-1.1,0
1,197,1984,198402,60.6825,-175.46067,R-28,113,113,9,0.5,0
1,198,1984,198402,60.34667,-175.39783,Q-28,115,115,9.1,0.7,0
1,199,1984,198402,60.003,-175.276,P-28,119,119,9,1,0
1,200,1984,198402,59.67733,-175.17433,O-28,132,132,9,1.8,4.811610189
1,201,1984,198402,59.344,-175.09933,N-28,137,137,9.4,3.4,13.38493897
1,202,1984,198402,59.00817,-175.01383,M-28,132,132,9.2,2.6,25.85263291
1,203,1984,198402,58.72267,-174.90467,L-28,165,165,9.8,2.9,41.58904807
1,204,1984,198402,58.65667,-175.571,L-29,139,139,9.4,3.2,2.588433842
1,205,1984,198402,58.991,-175.735,M-29,137,137,9.3,2.6,0
1,206,1984,198402,59.33017,-175.75933,N-29,139,139,9.4,2.2,4.181589715
1,207,1984,198402,59.6575,-175.9035,O-29,141,141,9.7,2.1,1.864123422
1,208,1984,198402,59.98717,-175.9495,P-29,134,134,9.8,1.6,0
1,209,1984,198402,60.32567,-176.04633,Q-29,124,124,9.4,2,0
1,210,1984,198402,60.65833,-176.20867,R-29,123,123,9,2.4,0
1,211,1984,198402,60.662,-176.79233,R-30,132,132,9.1,2.1,0
1,212,1984,198402,60.352,-176.708,Q-30,141,141,9.6,2.2,0
1,213,1984,198402,60.6775,-178.1815,R-32,166,166,9.3,2.9,5.775863015
1,214,1984,198402,60.65667,-177.54083,R-31,150,150,8,3.3,1.030576695
1,215,1984,198402,60.34733,-177.38267,Q-31,154,154,8.7,2.5,0
1,216,1984,198402,60.008,-177.93067,P-32,146,146,8.7,2.7,0
1,217,1984,198402,60.00917,-177.21583,P-31,141,141,9,2.7,3.10795964
1,218,1984,198402,60,-176.66933,P-30,144,144,9.2,2.6,7.34335378
1,219,1984,198402,59.675,-177.14167,O-31,172,172,9.4,3.2,28.46028994
1,220,1984,198402,59.66833,-176.56583,O-30,139,139,9.9,2.5,3.987786627
1,221,1984,198402,59.33017,-176.36333,N-30,139,139,9.4,2.7,1.915119968
1,222,1984,198402,59.32833,-177.05933,N-31,155,155,9.4,3.3,5.014108448
1,223,1984,198402,59.0095,-177.59383,M-32,139,139,9.4,3.2,5.073668075
1,224,1984,198402,58.99317,-176.97867,M-31,143,143,9.7,3.3,5.590414551
1,225,1984,198402,58.9835,-176.3395,M-30,137,137,9.6,3.1,9.408576859
1,226,1984,198402,58.677,-176.8385,L-31,137,137,9.6,3.2,0
1,227,1984,198402,58.666,-176.23633,L-30,141,141,9.6,3.3,1.29376416
19,1,1982,198201,58.00667,-158.92433,J-15,40,40,-0.9,-0.2,0
19,2,1982,198201,57.68067,-159.01867,I-15,48,48,0,-0.4,0
19,3,1982,198201,57.33917,-159.08733,H-15,46,46,1.3,0.6,0
19,4,1987,198701,56.65417,-160.37067,F-13,57,57,4.8,3.7,0
19,5,1982,198201,57.00467,-159.09633,G-15,29,29,0.7,0.3,0
19,5,1987,198701,56.97467,-160.334,G-13,60,60,4.6,3.5,0
19,6,1982,198201,56.67067,-160.34967,F-13,59,59,0.7,0.4,0
19,6,1987,198701,57.316,-160.27133,H-13,59,59,4.7,3.7,0
19,7,1982,198201,56.982,-160.33467,G-13,62,62,0.4,0.2,0
19,7,1987,198701,57.659,-160.253,I-13,53,53,4.8,3.6,0
19,8,1982,198201,57.31517,-160.29783,H-13,60,60,0.2,0.1,0
19,8,1987,198701,57.97667,-160.20817,J-13,49,49,4.5,3.3,0
19,9,1982,198201,57.64467,-160.26067,I-13,53,53,0.5,0.9,0
19,10,1982,198201,57.986,-160.20333,J-13,49,49,1.1,1.2,0
19,10,1987,198701,58.1605,-160.46467,K-13,38,38,6.3,4.1,0
19,11,1987,198701,58.19017,-161.5115,K-11,48,48,6.1,3.4,0
19,12,1982,198201,56.31817,-161.6365,E-11,64,64,7.5,NA,0
19,12,1987,198701,57.977,-161.47117,J-11,51,51,5.7,3.2,0
19,13,1982,198201,56.65617,-161.58117,F-11,88,88,6.3,2.2,0
19,13,1987,198701,57.67867,-161.49667,I-11,51,51,4.6,2.9,0
19,14,1982,198201,56.98617,-161.5835,G-11,70,70,4.7,0.7,0
19,14,1987,198701,57.36133,-161.52983,H-11,55,55,4.8,3.2,0.405346849
19,15,1987,198701,57.00867,-161.55317,G-11,68,68,5.4,3.2,0
19,16,1982,198201,57.33217,-161.57967,H-11,55,55,5.5,0.2,0
19,16,1987,198701,56.69317,-161.56983,F-11,88,88,5.6,3.3,2.735678722
19,17,1982,198201,57.65217,-161.48283,I-11,53,53,3.6,1.8,0
19,17,1987,198701,56.34583,-161.61733,E-11,68,68,6,3.9,2.368716787
19,18,1982,198201,57.97917,-161.47933,J-11,48,48,3.6,1.8,0
19,18,1987,198701,55.671,-162.80333,C-09,53,53,6.4,4.6,12.96167777
19,19,1982,198201,58.2665,-161.402,K-11,38,38,5.2,4.8,0
19,19,1987,198701,55.98483,-162.81283,D-09,80,80,6.3,3.6,15.8434175
19,20,1982,198201,58.66567,-162.70183,L-09,24,24,2.7,2.6,0
19,20,1987,198701,56.32617,-162.7985,E-09,79,79,5.3,3.7,12.00598539
19,21,1982,198201,58.3545,-162.71867,K-09,29,29,2.1,2.1,0
19,21,1987,198701,56.68,-162.74683,F-09,71,71,4.5,3.1,0
19,22,1982,198201,58.0275,-162.7485,J-09,38,38,2.7,1.7,0
19,22,1987,198701,56.97717,-162.7885,G-09,60,60,4.4,3.2,0.225603569
19,23,1982,198201,57.7,-162.75333,I-09,42,42,2.8,0.8,0
19,24,1982,198201,57.34417,-162.767,H-09,48,48,4.1,0.7,0
19,24,1987,198701,57.34183,-162.78383,H-09,48,48,4.4,3.4,0
19,25,1982,198201,57.01783,-162.7815,G-09,60,60,5.5,-0.5,0
19,25,1987,198701,57.66167,-162.74867,I-09,42,42,4.5,3.3,0
19,26,1982,198201,56.68867,-162.786,F-09,71,71,6,0.7,0
19,26,1987,198701,57.98083,-162.75217,J-09,40,40,4.9,3.3,0
19,27,1982,198201,56.35433,-162.798,E-09,77,77,6.4,2.7,0
19,27,1987,198701,58.30667,-162.7225,K-09,29,29,3.4,2.7,0
19,28,1982,198201,56.02083,-162.8055,D-09,77,77,7.1,3.2,0
19,28,1987,198701,58.65,-163.96267,L-07,33,33,3.4,3,0
19,29,1982,198201,55.70167,-162.82467,C-09,51,51,7,4.7,0
19,29,1987,198701,58.3385,-163.9575,K-07,40,40,3.6,3,0
19,30,1982,198201,55.33983,-163.98083,B-07,73,73,7,3.7,24.04566868
19,30,1987,198701,58.0205,-164.00333,J-07,44,44,3.5,2.8,0
19,31,1982,198201,55.646,-164.0075,C-07,95,95,7,2.1,16.09947344
19,31,1987,198701,57.68433,-164.01483,I-07,48,48,3.3,2.6,1.412035817
19,32,1987,198701,57.35833,-163.99067,H-07,60,60,4,2.4,0
19,33,1982,198201,56.00133,-164.00817,D-07,90,90,8,2,0
19,33,1987,198701,57.01883,-163.98867,G-07,68,68,4.5,3,0
19,34,1982,198201,56.3145,-163.998,E-07,86,86,7,2.3,0
19,34,1987,198701,56.6825,-163.9985,F-07,75,75,5.2,3.1,1.526303941
19,35,1982,198201,56.665,-164,F-07,75,75,7.2,1.3,0
19,35,1987,198701,56.35983,-164.00067,E-07,84,84,5.8,3.3,2.398179302
19,36,1982,198201,57.001,-163.99417,G-07,68,68,6.5,-0.2,0
19,36,1987,198701,56.023,-164.006,D-07,90,90,6.4,3.9,28.75069004
19,37,1982,198201,57.31867,-163.99383,H-07,62,62,6.5,-0.9,0
19,37,1987,198701,55.68333,-164.01917,C-07,95,95,6.2,4.1,24.77878584
19,38,1982,198201,57.65017,-163.992,I-07,51,51,6,0.7,0
19,38,1987,198701,55.38783,-163.98067,B-07,88,88,6.4,4.5,51.918977
19,39,1982,198201,57.98117,-164.00067,J-07,46,46,4.1,1.3,0
19,39,1987,198701,54.70317,-165.08733,Z-05,77,77,6.2,5.7,48.14323759
19,40,1987,198701,54.965,-165.20317,A-05,112,112,6.5,5,62.39134679
19,41,1982,198201,58.33267,-163.99517,K-07,40,40,4.5,2,0
19,41,1987,198701,55.313,-165.17017,B-05,112,112,6.4,4.6,55.82493137
19,42,1982,198201,58.66917,-163.99,L-07,31,31,4,2.7,0
19,42,1987,198701,55.64117,-165.164,C-05,110,110,6.5,4.2,26.48846805
19,43,1982,198201,58.9905,-163.99483,M-07,26,26,4.4,4.6,0
19,43,1987,198701,55.98183,-165.17417,D-05,97,97,6.4,4.1,36.10669579
19,44,1982,198201,59.31,-163.99667,N-07,20,20,6.3,6,0
19,44,1987,198701,56.311,-165.19317,E-05,88,88,5.8,3.3,12.09513125
19,45,1982,198201,59.33483,-165.27483,N-05,18,18,4.5,4.5,0
19,45,1987,198701,56.69317,-165.13517,F-05,75,75,NA,3.5,0.881528323
19,46,1982,198201,59.0155,-165.29883,M-05,26,26,3.3,3.2,0
19,46,1987,198701,56.97383,-165.21983,G-05,71,71,NA,3.3,0
19,47,1982,198201,58.68183,-165.29967,L-05,37,37,5.6,2,0
19,47,1987,198701,57.30933,-165.22967,H-05,66,66,NA,3.5,0
19,48,1982,198201,58.349,-165.28883,K-05,44,44,6.3,1.3,0
19,48,1987,198701,57.64317,-165.239,I-05,60,60,NA,3.2,0
19,49,1982,198201,58.01533,-165.24683,J-05,49,49,6,1.1,0
19,49,1987,198701,57.96533,-165.24133,J-05,49,49,NA,3.4,0
19,50,1982,198201,57.68283,-165.24933,I-05,60,60,6.3,-0.4,0
19,50,1987,198701,58.30133,-165.26733,K-05,44,44,NA,3.1,0
19,51,1982,198201,57.35033,-165.249,H-05,68,68,5.4,0,0
19,51,1987,198701,58.64033,-165.299,L-05,40,40,NA,3.5,0
19,52,1982,198201,57.018,-165.21617,G-05,70,70,5.3,0.1,0
19,52,1987,198701,58.97367,-165.321,M-05,26,26,NA,NA,0
19,53,1982,198201,56.6815,-165.196,F-05,75,75,5.8,0.9,0
19,53,1987,198701,59.31767,-165.33317,N-05,18,18,NA,4.5,0
19,54,1982,198201,56.34433,-165.19817,E-05,90,90,5.9,1.7,0
19,54,1987,198701,59.61033,-166.6385,O-03,27,27,NA,4,0
19,55,1982,198201,56.0155,-165.17767,D-05,97,97,5.8,2.2,0
19,55,1987,198701,59.34633,-166.60217,N-03,27,27,NA,4.3,0
19,56,1982,198201,55.686,-165.15117,C-05,110,110,5.9,4.8,24.73160475
19,56,1987,198701,59.021,-166.60133,M-03,31,31,NA,3.7,0
19,57,1982,198201,55.34833,-165.1655,B-05,112,112,5.3,4.1,40.22886524
19,57,1987,198701,58.67833,-166.58183,L-03,40,40,NA,3.6,0
19,58,1982,198201,55.0105,-165.159,A-05,112,112,5.3,4.1,0
19,58,1987,198701,58.35767,-166.54583,K-03,46,46,NA,3.3,0
19,59,1982,198201,55.01017,-166.34633,A-03,143,143,6,4.9,6.340830042
19,59,1987,198701,58.017,-166.5265,J-03,60,60,NA,NA,0
19,60,1982,198201,55.31267,-166.34683,B-03,134,134,9.9,4.2,0
19,60,1987,198701,57.69183,-166.50133,I-03,66,66,NA,3.4,0
19,61,1982,198201,55.64783,-166.37883,C-03,128,128,6.6,4.2,0
19,61,1987,198701,57.35383,-166.48767,H-03,68,68,NA,4,0
19,62,1982,198201,55.98383,-166.4025,D-03,123,123,6.8,3.9,0
19,62,1987,198701,57.024,-166.46567,G-03,73,73,NA,4,2.246833693
19,63,1982,198201,56.31917,-166.4145,E-03,101,101,6.7,2.6,0
19,63,1987,198701,56.6675,-166.477,F-03,86,86,NA,3.7,9.810969041
19,64,1982,198201,56.6455,-166.43,F-03,80,80,6.5,2.6,0
19,64,1987,198701,56.34933,-166.42283,E-03,102,102,NA,4.2,5.488284781
19,65,1982,198201,56.97717,-166.46133,G-03,73,73,6.2,2.1,0
19,65,1987,198701,56.022,-166.4185,D-03,124,124,NA,4.3,13.31430335
19,66,1982,198201,57.31067,-166.48033,H-03,68,68,6,2.1,0
19,66,1987,198701,55.68333,-166.38517,C-03,126,126,NA,4.4,13.23787111
19,67,1982,198201,57.7355,-166.53083,I-03,66,66,5.6,1.3,0
19,67,1987,198701,55.35583,-166.35317,B-03,134,134,NA,4.4,18.93427517
19,68,1982,198201,57.98533,-166.51633,J-03,60,60,5.2,1.3,0
19,68,1987,198701,55.02183,-166.33083,A-03,144,144,NA,4.3,19.99514604
19,69,1982,198201,58.326,-166.56433,K-03,48,48,4.2,3.3,0
19,69,1987,198701,55.32433,-167.53433,B-01,150,150,NA,3.4,12.6975452
19,70,1982,198201,58.65783,-166.56683,L-03,42,42,3.3,3,0
19,70,1987,198701,55.65417,-167.58367,C-01,135,135,NA,4.3,35.66412802
19,71,1982,198201,58.97817,-166.57883,M-03,35,35,3,3.4,0
19,71,1987,198701,55.99533,-167.63917,D-01,134,134,NA,4.3,50.86024491
19,72,1982,198201,59.33817,-166.6145,N-03,27,27,4.5,4.1,0
19,72,1987,198701,56.3185,-167.647,E-01,132,132,NA,4.3,41.84733677
19,73,1982,198201,59.65917,-166.64017,O-03,27,27,5.8,5.7,0
19,73,1987,198701,56.6465,-167.66767,F-01,106,106,NA,3.9,19.08590685
19,74,1982,198201,60.33417,-167.9875,Q-01,29,29,4.8,4.8,0
19,74,1987,198701,56.97817,-167.69733,G-01,77,77,NA,4.1,18.32003638
19,75,1982,198201,60.01817,-167.9745,P-01,20,20,4.5,3.8,0
19,75,1987,198701,57.3165,-167.7315,H-01,73,73,NA,3.9,4.106307111
19,76,1982,198201,59.67683,-167.94817,O-01,33,33,4.5,3.8,0
19,76,1987,198701,57.67417,-167.75517,I-01,68,68,NA,4,1.086484137
19,77,1982,198201,59.35667,-167.91667,N-01,38,38,2.8,2.8,0
19,77,1987,198701,57.98717,-167.7845,J-01,66,66,NA,3.6,1.479289941
19,78,1982,198201,59.00667,-167.87833,M-01,40,40,3.5,3,0
19,78,1987,198701,58.31067,-167.82883,K-01,60,60,NA,3.3,0
19,79,1982,198201,58.68367,-167.87033,L-01,46,46,3.5,3.3,0
19,79,1987,198701,58.66233,-167.87517,L-01,46,46,NA,3.1,0
19,80,1982,198201,58.35417,-167.83567,K-01,59,59,5.6,1.7,0
19,80,1987,198701,58.98,-167.9015,M-01,40,40,NA,2.4,0
19,81,1982,198201,58.04117,-167.78867,J-01,66,66,6.9,2.1,0
19,81,1987,198701,59.319,-167.92083,N-01,38,38,NA,2.4,0
19,82,1982,198201,57.68383,-167.759,I-01,68,68,6.5,3.2,0
19,82,1987,198701,59.646,-167.94633,O-01,35,35,NA,2.6,0
19,83,1982,198201,57.37183,-167.739,H-01,71,71,7.5,3,0
19,83,1987,198701,59.87767,-167.9825,P-01,27,27,NA,2.8,0
19,84,1982,198201,56.988,-167.71483,G-01,77,77,6.8,3.3,0
19,84,1987,198701,60.31283,-168.00583,Q-01,29,29,NA,4.2,0
19,85,1982,198201,56.68167,-167.66483,F-01,99,99,7,3.2,0
19,85,1987,198701,60.33617,-169.29933,Q-19,40,40,NA,1.6,0
19,86,1982,198201,56.34333,-167.648,E-01,128,128,7.2,3.7,0
19,86,1987,198701,60.017,-169.32267,P-19,44,44,NA,1.5,0
19,87,1982,198201,56.01283,-167.61633,D-01,135,135,6.6,4,18.16728952
19,87,1987,198701,59.69,-169.31583,O-19,46,46,NA,1.7,0
19,88,1982,198201,55.72,-167.5475,C-01,135,135,6.3,4.1,6.249140743
19,88,1987,198701,59.345,-169.2485,N-19,49,49,NA,1.9,0
19,89,1982,198201,56.33667,-168.88133,E-19,126,126,6,4.1,0
19,89,1987,198701,59.022,-169.19167,M-19,53,53,NA,2.3,0
19,90,1982,198201,56.6515,-168.8945,F-19,99,99,6,3.2,0
19,90,1987,198701,58.67517,-169.11583,L-19,60,60,NA,3.2,0
19,91,1982,198201,56.82833,-169.31933,GF2019,77,77,4.4,3.4,0
19,91,1987,198701,58.35633,-169.122,K-19,66,66,NA,3.5,0
19,92,1982,198201,56.98,-168.99567,G-19,79,79,6.4,3.5,0
19,92,1987,198701,58.02583,-169.08183,J-19,70,70,NA,3.4,0
19,93,1982,198201,57.14733,-169.33217,HG2019,71,71,5.1,3.5,1.238909821
19,93,1987,198701,57.85517,-169.324,JI2019,64,64,NA,3.5,0
19,94,1982,198201,57.31483,-169.022,H-19,71,71,6.5,3.7,0
19,94,1987,198701,57.68217,-169.069,I-19,68,68,NA,4,9.04425914
19,95,1982,198201,57.4925,-169.295,IH2019,70,70,6.5,3.7,0
19,95,1987,198701,57.52283,-169.33,IH2019,68,68,NA,3.2,45.63368152
19,96,1982,198201,57.66683,-169.07167,I-19,68,68,6.6,2.7,0
19,96,1987,198701,57.345,-169.01933,H-19,71,71,NA,4.1,10.17143251
19,97,1982,198201,57.81817,-169.30317,JI2019,64,64,6.2,3.3,0
19,97,1987,198701,57.1795,-169.28433,HG2019,73,73,NA,4.3,8.829850162
19,98,1982,198201,58.008,-169.0495,J-19,70,70,6.5,2,0
19,98,1987,198701,56.97717,-168.96233,G-19,80,80,NA,3.9,10.38589511
